filename,relative_path,label,frame_id,sequence_id,sha256,difference_hash,training_use,training_exclusion_reason
00512.jpg,训练集/00512.jpg,有漂浮物,512,file_block_0004,65cec10cad7a4763b9f998876fd5f83a1dcbea1c6f7211c874c45b1b3d39fa7c,0f07070d0e0e2b9b,True,
00513.jpg,训练集/00513.jpg,有漂浮物,513,file_block_0004,c12ec9ed771abdf684f0f71fb6dbfb1462f29cf150426566ffba4361aa4c8446,0f0f0f0f0b0b0783,True,
00514.jpg,训练集/00514.jpg,有漂浮物,514,file_block_0004,9c54633f72d54d49371ad0ac770089d69a1fbe54eb06d13c3652517177aade42,0f07070f0f070787,True,
00515.jpg,训练集/00515.jpg,有漂浮物,515,file_block_0004,04a26e30330eea0aa13ca4e8bb5335d2ad0152acdcdcb3596d9d57525a664dd2,0f0f0f4f4f0f070f,True,
00516.jpg,训练集/00516.jpg,有漂浮物,516,file_block_0004,3b3bb5bce9359d69c97c60fea8e054b45e1a84ec8ce05923b379510e06e1e7a7,0f07074a182c0f87,True,
00517.jpg,训练集/00517.jpg,有漂浮物,517,file_block_0004,365c2273a7d2c7e4d952e7b3167daf0c8a8f16fe4310a87ed3555e4cf43d3f0e,0f0f470684818382,True,
00518.jpg,训练集/00518.jpg,有漂浮物,518,file_block_0004,6d11d5dd3211b33a7ff16d4d85cd85f169eb01ea16b67c9727902488bed969e7,0f0313090c0f0f0b,True,
00519.jpg,训练集/00519.jpg,有漂浮物,519,file_block_0004,c14ef9a1c359775f405dc56dbb0e3985d8216c9a6dd6bf1f9b4203af2a6f26b1,0f0f5fdf7f7f7c7e,True,
00520.jpg,训练集/00520.jpg,有漂浮物,520,file_block_0004,37aac91c2d53e3648faa1f2852f7f175daaf6f35e6ec34f6d332ef924ef163ae,0f0b0908048381c0,True,
00521.jpg,训练集/00521.jpg,有漂浮物,521,file_block_0004,5198b797083dfdafc552a8c200a2d54ddca47f565d8ce2c42ab1c100ce8d2441,041e131f0f050f27,True,
00522.jpg,训练集/00522.jpg,有漂浮物,522,file_block_0004,0cbfa78f75d05682d6129cfd99f638b689b64d9c78c5f4f45045962d7890522a,1c1c1f1f0d050f07,True,
00523.jpg,训练集/00523.jpg,有漂浮物,523,file_block_0004,4e2880099b21ee64605e38cf5e4e0350273e67fa603c067d76f5e762bcf0fde2,3f3fbf1e1e1c75b9,True,
00524.jpg,训练集/00524.jpg,有漂浮物,524,file_block_0004,bde150c3a950a7188efb90cea1313ae0489cc988630af5ad4cb7a0c923c77df4,c38381c1c74767bf,True,
00525.jpg,训练集/00525.jpg,有漂浮物,525,file_block_0004,a29fc01657bd26b1ae4b250d05b1cfe32a204950865ed3d636ee921861d77e70,87070f19d3c31333,True,
00526.jpg,训练集/00526.jpg,有漂浮物,526,file_block_0004,fc77a6160db3dda2970dab284bdc47e36b2720518be138c50ed754801866ca61,2f070d0d0b1b1333,True,
00527.jpg,训练集/00527.jpg,有漂浮物,527,file_block_0004,7a7db1b4834565e19f49933d603ce6ca1a2e08033184372868159076f51be4e6,e7c70d0103233333,True,
00528.jpg,训练集/00528.jpg,有漂浮物,528,file_block_0004,ebe35802b9d84cc9b36f646342d2ef6272192df5833ac1669cad82bb6b02a69f,2f479d090bc37333,True,
00529.jpg,训练集/00529.jpg,有漂浮物,529,file_block_0004,fe74f1a634ddad7bb3e02d21bbddc6fed2e421ea5d644be651f73af846e690b0,2d654d4d09893933,True,
00530.jpg,训练集/00530.jpg,有漂浮物,530,file_block_0004,448eaf7c9a5a1d4f9a8840941f91067b939a63f8e3850ae2250b1cd1572a6371,2b654d0d09893b33,True,
00531.jpg,训练集/00531.jpg,有漂浮物,531,file_block_0004,398859d2869128c96b6f29bebeed1f6f6202a8de633760dec97e220e04e17524,6f654d0d09893333,True,
00532.jpg,训练集/00532.jpg,有漂浮物,532,file_block_0004,1bd96b84a1299ebe5976c02904ed357052f22b8339e080586e043ec0026319ca,6f650d0d09893333,True,
00533.jpg,训练集/00533.jpg,有漂浮物,533,file_block_0004,1e57495cd7dfa445a612345302d4b77e404e7d8678c69ca5614c43450b41b226,6f450d0d09893333,True,
00534.jpg,训练集/00534.jpg,有漂浮物,534,file_block_0004,43c0c4f27a89318a6333cbb977460b58c192756005855b03588f560c43f804c1,6f450d0d09893333,True,
00535.jpg,训练集/00535.jpg,有漂浮物,535,file_block_0004,7c502f8c2dea0c572f86163e8799ae637eccddd43724fdca2615217fd10c5844,6f47050d191b1333,True,
00536.jpg,训练集/00536.jpg,有漂浮物,536,file_block_0004,2b6b1e87445a54646def0b90242618b5ffbcb51668ccb836bbb0dd2eac0ad34d,2f47050909933333,True,
00537.jpg,训练集/00537.jpg,有漂浮物,537,file_block_0004,c8b3ab35a10261ebc3ebfeab376e6880cfa9323aa782a3f623924d5c6016d65d,a7070f8fcdd95333,True,
00538.jpg,训练集/00538.jpg,有漂浮物,538,file_block_0004,990f261a6e817f86c4d5e6cd626234745928c9cf72cc8e41d37e5992f7e48f82,87060f0f0d897333,True,
00539.jpg,训练集/00539.jpg,有漂浮物,539,file_block_0004,44f31dd43e20b8e4eb97b9b4111ee1b6acb43e4df5f15ee1d4f879fb60f3c9e6,af070f0f0dd93333,True,
00540.jpg,训练集/00540.jpg,有漂浮物,540,file_block_0004,bfa0678e79d84e4f791c4da2880d010f3d9d6bac8c0d5e4207bc11b46c420d9e,a7070f0f0d993333,True,
00541.jpg,训练集/00541.jpg,有漂浮物,541,file_block_0004,a75925ad3f5dbc67d4b265bc0647f689a9906368035d282dbd994f2879c59893,a7070f0d09993333,True,
00542.jpg,训练集/00542.jpg,有漂浮物,542,file_block_0004,30f8fc892b9a1b6ea399c9f092f14539a9865b3dddf6164b3bcfc0137584cb1e,2706190b8bc33133,True,
00543.jpg,训练集/00543.jpg,有漂浮物,543,file_block_0004,1486bab82c9afc296c5f0fd63d90b44841d4daf4cf0b04be72c8042579eeaae4,2706190b83c37133,True,
00544.jpg,训练集/00544.jpg,有漂浮物,544,file_block_0004,bc2267fc4479a9e167c083092298abe509b2bf6926779e0bf9ab47d6eb942536,2706190b03c3f133,True,
00545.jpg,训练集/00545.jpg,有漂浮物,545,file_block_0004,32c685e546a1c0ea83ee0642d6848cd00e93b89fdbd411309e54c1311dbf47b2,6f478d0941cbd333,True,
00546.jpg,训练集/00546.jpg,有漂浮物,546,file_block_0004,75e1cac817db3d96d3fff6a82393b9b9aec9b258d3b92eac2007265761d7555b,67478d89898b1313,True,
00547.jpg,训练集/00547.jpg,有漂浮物,547,file_block_0004,e61955aaec8cb5143a3fe521bbe2d6d6cda7cee4fe593829a18a2ee43b28893b,27070d0981c3e333,True,
00548.jpg,训练集/00548.jpg,有漂浮物,548,file_block_0004,e33cf5826eadd3a96fc03ee8c0d4d00a16c964fd291c03be64f6d61f85f73b62,a7070d1901c36333,True,
00549.jpg,训练集/00549.jpg,有漂浮物,549,file_block_0004,14fce30cfe2a95ca7da642090e5cf0daaadf2c55b91a0140f5e954a57a132268,27060d0903c1f333,True,
00550.jpg,训练集/00550.jpg,有漂浮物,550,file_block_0004,5a03fa8ca9af499c2a9d7a0de6817c91cf7a6629a765509e0984af09e3aa3fd9,a706190b03c3c313,True,
00551.jpg,训练集/00551.jpg,有漂浮物,551,file_block_0004,743521940193bb1d6d17eb28f4e9a4c5ee3f46192ae8af40ebc4d6802df31422,2f470d0901ebf333,True,
00552.jpg,训练集/00552.jpg,有漂浮物,552,file_block_0004,06414786d007423431db22cd35e08ab65803bd3bcf9b83e8800175428368356d,ef470d0941cbd333,True,
00553.jpg,训练集/00553.jpg,有漂浮物,553,file_block_0004,d5a9867f415fd05fc3d9c39fef25958ed4459b9a54d0dfa0c354972b40ec6195,fbc7cf5f0f878583,True,
00554.jpg,训练集/00554.jpg,有漂浮物,554,file_block_0004,a4a59a4b598dc237700f46599c7c7011fe684bb950bc3d6e43c4320867419eba,fbc7df5b0f878783,True,
00555.jpg,训练集/00555.jpg,有漂浮物,555,file_block_0004,7f398c1c47042f1ed4f8967b500a339ef3626180d7b69c60537e153043df6e65,fbc7cf7f1f8f8787,True,
00556.jpg,训练集/00556.jpg,有漂浮物,556,file_block_0004,accf9f41a5b44f507b7150329dde1778ea6e8344420b9ae3e8d3ae00290ec653,fbbf4f5f0f878783,True,
00557.jpg,训练集/00557.jpg,有漂浮物,557,file_block_0004,6f8645ff2dbc919da70feb1cdde91c0eb5f280f0f9891539631928f03859ad7c,db9f9f070f878587,True,
00558.jpg,训练集/00558.jpg,有漂浮物,558,file_block_0004,8767fc99b2146e0fba256a5d462a8900ea9b6f1f45e849837413db8ef42dcfb8,dbc3cf6f0f878787,True,
00559.jpg,训练集/00559.jpg,有漂浮物,559,file_block_0004,45795fab01a93e99c28c8c43d0a66e5f0fb5177b71b4672fe3c2c00fbce50c7a,dbcfdf5f0f878587,True,
00560.jpg,训练集/00560.jpg,有漂浮物,560,file_block_0004,3ca1acb16bdbe4bd9847fa8877c06191b5c44b2fb3de58ec189d52368af9dccc,dbdfdf5f0f878587,True,
00561.jpg,训练集/00561.jpg,有漂浮物,561,file_block_0004,d6a1e89dc73267046f1f037aaed82cdc56363ca868343afb901f6aec5c0011bf,dbdbc7770f878787,True,
00562.jpg,训练集/00562.jpg,有漂浮物,562,file_block_0004,be3653e3d8037b7b01b1cae14dd22f74943b6cc8f8e85683e6e02d923939b530,dbc3df5f0f878783,True,
00563.jpg,训练集/00563.jpg,有漂浮物,563,file_block_0004,24c5c4763bd7312886eb3d10b38495e7cedb09785c61cccde8f802e8cf712a3b,dbc3cf570f878787,True,
00564.jpg,训练集/00564.jpg,有漂浮物,564,file_block_0004,cc9250d6b8bc4bc02dd93e5d181fdaafd2f042d1d7238342d71d773efe7b7c87,dbcbcf5f0f878587,True,
00565.jpg,训练集/00565.jpg,有漂浮物,565,file_block_0004,85efab232de3df41dcbd85ce8a3dd4089429b53f862ce917efedcd9ff5e5b632,fb9f1f1f0f978d07,True,
00566.jpg,训练集/00566.jpg,有漂浮物,566,file_block_0004,7b657d90414b8098571b23265101e411b66a35f894027b56be8fc3465ebba93d,dbc3c75f0f878783,True,
00567.jpg,训练集/00567.jpg,有漂浮物,567,file_block_0004,03a03b2939dfcbf892648eeade30975f30f6272f9d8113536e71bea164d4d307,dbc3cf5f1f8f8783,True,
00568.jpg,训练集/00568.jpg,有漂浮物,568,file_block_0004,86bb8f8281b542e7d2131c72a72ee5f489aa63dd1db9d24e01f567351185c691,cbc1cf5f1f8f8783,True,
00569.jpg,训练集/00569.jpg,有漂浮物,569,file_block_0004,6d8b423553b2e4f65c24349baa121f655616aa40ac898ac0fcc2f2fec7d18411,c9c1cf6f0f878783,True,
00570.jpg,训练集/00570.jpg,有漂浮物,570,file_block_0004,48e9cc8ca357f442515cff28eb639e38fc99000dbbe78fd874f37a6d115536d6,dbc3cf7f0f878183,True,
00571.jpg,训练集/00571.jpg,有漂浮物,571,file_block_0004,213651fd20c2a8a9ced53314c590b686d37e5307652a959e8efa86280687dac7,dbc1cf7f0f878783,True,
00572.jpg,训练集/00572.jpg,有漂浮物,572,file_block_0004,1b53e79d2ce48fc8c7a0effc52e28e2a02aa563f791e6277bcd6b7f98e602c22,c3c0c77f0f878783,True,
00573.jpg,训练集/00573.jpg,有漂浮物,573,file_block_0004,adb495d7c64c4c6314fd23a3fc536e7ddea6ec1f3b627faacdcc21b89cf480a4,cbc0cf7f0f878583,True,
00574.jpg,训练集/00574.jpg,有漂浮物,574,file_block_0004,a8e632ad7abd8abd77e98b82e99e3a951c593aeeb9c1e3b53943b9c315e842cf,dbcf4f7f1f878583,True,
00575.jpg,训练集/00575.jpg,有漂浮物,575,file_block_0004,b80e45f59e801b6dcfe6590ee973423b8e88519e221805360d6a3e88c2764fca,fbcf5f5f0f878587,True,
00576.jpg,训练集/00576.jpg,有漂浮物,576,file_block_0004,245b339f233e4dc0ca5fec17dd543a5bb9f5e867387409891aa1a1997e43e858,dbcf4f7f0f878787,True,
00577.jpg,训练集/00577.jpg,有漂浮物,577,file_block_0004,2f5f77180f9984884d64561d7da932c49a8d95b4a9f0fb7dc6d0c55d828718b4,cbc0cf6f1f8f8787,True,
00578.jpg,训练集/00578.jpg,有漂浮物,578,file_block_0004,d80aebd446f07cd210d072dfc004413de19eb0b0868c6ff4ad66d34f9e1f43bd,dbdf9f7f0f878587,True,
00579.jpg,训练集/00579.jpg,有漂浮物,579,file_block_0004,cca27eafe1682a87b1c16494bf2881c715a732f29956d9ed0d8e1d95988855d1,fb9f1f1f0f878587,True,
00580.jpg,训练集/00580.jpg,有漂浮物,580,file_block_0004,ef29d087854034ab9c9a1dad20dddc1d6ed38699536414f868291e19b7cf4951,79bf1f1f0f171f07,True,
00581.jpg,训练集/00581.jpg,有漂浮物,581,file_block_0004,26df0df9e87d4ee304eef8213b39188beaf987d0b89778bd97bcb5fdddd1e9d1,dbcb6f6f0f878183,True,
00582.jpg,训练集/00582.jpg,有漂浮物,582,file_block_0004,b0b401cf746216766fc345c41a9e175229cd1b49e42bdd9241d272110d96677c,371db9dc199cadad,True,
00583.jpg,训练集/00583.jpg,有漂浮物,583,file_block_0004,9b23b8096d1c5b664ede5ebccf48b13ed7aa5fa3b9d94e97c7d4fc8d31be206c,3707071b11070f05,True,
00584.jpg,训练集/00584.jpg,有漂浮物,584,file_block_0004,c677cfce79283498ef1dcbc47ef1506207426cb695445baf783497a176b4df1b,079fbdc9c406ad2d,True,
00585.jpg,训练集/00585.jpg,有漂浮物,585,file_block_0004,7bc42a8f4d18af38c28e007e7ad77dc41fe996ae38ab594a430470f4b2aa467d,4fcbcb4bcb9b989e,True,
00586.jpg,训练集/00586.jpg,有漂浮物,586,file_block_0004,c5eef3a55348ff7f955555927747787a178e6a11e6de3e54e892bd4aa5ce008f,c6f5f1f3f0f1f9f2,True,
00587.jpg,训练集/00587.jpg,有漂浮物,587,file_block_0004,bc4bc1dea1ebe3dc8bb2468a1147a04d63d00e8d8f0ec309efa1aa421bc3e3fb,1e1f230919010f1f,True,
00588.jpg,训练集/00588.jpg,有漂浮物,588,file_block_0004,be6c73f2f43353db54519dacc778718a93be590263fe6be99016e9b27b03657c,1e0f21387071a383,True,
00589.jpg,训练集/00589.jpg,有漂浮物,589,file_block_0004,d3fe391afae666cbd63adadda6515287a734c55b7b339a1aa9236b7e51cc118d,1e0f233919396f8f,True,
00590.jpg,训练集/00590.jpg,有漂浮物,590,file_block_0004,e5e733624526c5a11a6484bdecce25b18d594778473d58385d76b626e2e818dc,1e07202800109091,True,
00591.jpg,训练集/00591.jpg,有漂浮物,591,file_block_0004,a8d5f37df3764afe559f7d5aebf07871147de71801e5833aa5ea6e61ad9ec76b,1f0f231bb3b73735,True,
00592.jpg,训练集/00592.jpg,有漂浮物,592,file_block_0004,cc9c925205c574e438c0daa82732bc63b8f42f95f682a7fa3a04cf6f1d5859fe,1f0f202908e1c526,True,
00593.jpg,训练集/00593.jpg,有漂浮物,593,file_block_0004,a29dc3d7399018299010f2726231bbcf9d12443287c6dc072bfc8f4b33a81c2a,1e1f2378f0b06481,True,
00594.jpg,训练集/00594.jpg,有漂浮物,594,file_block_0004,33de055170c6f60e731002b4880039eb7e44e0f1f04c86fb93f35b51fcb59300,1e0f636b63034086,True,
00595.jpg,训练集/00595.jpg,有漂浮物,595,file_block_0004,e7b5714ea885f44a1bfbd7303d72304dfd864fb2504b4c266044b49bed0ee4ae,1e3f276b63d3169c,True,
00596.jpg,训练集/00596.jpg,有漂浮物,596,file_block_0004,504cfab9d6eff9a58f4220e14f3c6ab59f3f52152e494580c446f94955925f3f,1f0f06181f7f7f5f,True,
00597.jpg,训练集/00597.jpg,有漂浮物,597,file_block_0004,3abb75ee4f5186be902f2dc3809d18fec62ab683d1722f58a83b3004555fc5d7,1e0703030307070f,True,
00598.jpg,训练集/00598.jpg,有漂浮物,598,file_block_0004,a4570115b62a7085a4c1443d81dc3b6e7d319f7c25384989a85fbed7227b03c7,1e0f2018c9e1739f,True,
00599.jpg,训练集/00599.jpg,有漂浮物,599,file_block_0004,86a1fa95e43d4ac25d159ba5ccce9dad45468ee0900475127b545e4045a76443,1c1f212818880b0b,True,
00600.jpg,训练集/00600.jpg,有漂浮物,600,file_block_0004,b3179aae860c74149316681ad6c5867f003710563ad3c2f07cd99859e716b943,1c0f000810313133,True,
00601.jpg,训练集/00601.jpg,有漂浮物,601,file_block_0004,ecdee6ded575c95024a3b1ec894d983b38471b2df8b0af072751b91d1fe3b208,1c0f000808101014,True,
00602.jpg,训练集/00602.jpg,有漂浮物,602,file_block_0004,861885ee4725271fa65528a32ceb9aeecd0a18adcc3ca61fad1a7b306ab42d2f,1c1f201818010011,True,
00603.jpg,训练集/00603.jpg,有漂浮物,603,file_block_0004,e8cc301a851199164c3de06a2ce7ea77028539b1c7c4292df9a892dbb9886faa,1c0f60382101010b,True,
00604.jpg,训练集/00604.jpg,有漂浮物,604,file_block_0004,28da7c04b1cf3847bdf61d7794c006f463451715aa197d8acebf0a282854a608,1c1f207819111183,True,
00605.jpg,训练集/00605.jpg,有漂浮物,605,file_block_0004,5cfed3cc879afcb96e74103c9f8c30adf8ff58c27569a958e78e2d88a4eeedab,1e1f233939393d1f,True,
00606.jpg,训练集/00606.jpg,有漂浮物,606,file_block_0004,020d60deafedb983a6bbf0771e4491e57ec3e31992053f14b028c3de21d8c42e,1e0f277b7bf9e8d0,True,
00607.jpg,训练集/00607.jpg,有漂浮物,607,file_block_0004,528036e2d6f09a89c42ddf618ea03b640b7d0273db0a8e65628cc96511bcfb9f,1c0f200901010121,True,
00608.jpg,训练集/00608.jpg,有漂浮物,608,file_block_0004,8ce7fb76caedb4de0c12ec2c8f25d6915249a13f8f37a0b08fd681d55fb8a835,1f0f030903010103,True,
00609.jpg,训练集/00609.jpg,有漂浮物,609,file_block_0004,52f8ceefc3bca05f71fd6e7667c65ae3117928f9f9f35c6a7bd0c2bb1e2500b9,1c1f313b69632333,True,
00610.jpg,训练集/00610.jpg,有漂浮物,610,file_block_0004,627fee42ff659fcf8aad07f5f9436ffd56695ffa2a40d4e65dd11c6e8f177b50,1c2fe0687070602d,True,
00611.jpg,训练集/00611.jpg,有漂浮物,611,file_block_0004,d42151cbcf0b33d3df637eee8a817eaa14f414f5e3b5e59315b5e9d255c52fdb,1c3f78787ffb3b3e,True,
00612.jpg,训练集/00612.jpg,有漂浮物,612,file_block_0004,1aeae14fc4d69c4ed2f844836a25c68f5b7a2ed9efcdf72d711e5d30104a03d5,1c1f232878340f83,True,
00613.jpg,训练集/00613.jpg,有漂浮物,613,file_block_0004,7089195fb8384e350baa792965aea2b7d534dfea2886f9c83377a25612c4c8fe,1c1f27797b3b3f3f,True,
00614.jpg,训练集/00614.jpg,有漂浮物,614,file_block_0004,0da017c729e8ecf695582bed3a33df3416bae5a74638be87fcc70d55b5f69a7d,1c1f62081a18181f,True,
00615.jpg,训练集/00615.jpg,有漂浮物,615,file_block_0004,f4e2439a8a05866b4bc1dfb6e786d7d53e2c5ecd410a308b196317a926edc525,1c1b21383a072125,True,
00616.jpg,训练集/00616.jpg,有漂浮物,616,file_block_0004,9d501b1ba6b34e59da7209899685d1c5ad7ff9423fb82ce7654044a938f5933c,381c9f0707c7f37b,True,
00617.jpg,训练集/00617.jpg,有漂浮物,617,file_block_0004,91a119e3b87106e2a0e160c801647d635f888e245ab0ce86a7018c0c06b505bf,efdcfd75703cee6d,True,
00618.jpg,训练集/00618.jpg,有漂浮物,618,file_block_0004,d9b380750b26b5fb15aff0182544650e62c253eb2dc279921fe08c22b7c6fea7,e7dc7d777034bc6d,True,
00619.jpg,训练集/00619.jpg,有漂浮物,619,file_block_0004,c5bf766736ce0e4de61be7d7f510948766536e1d4db61cdf68be87dfac6b6736,391e9f8f0783c373,True,
00620.jpg,训练集/00620.jpg,有漂浮物,620,file_block_0004,4d0559cc8cc3cc2d9c007f14c7568ab07278a40174820d4a16045aa351d6b9a9,703c9f8f0f87f373,True,
00621.jpg,训练集/00621.jpg,有漂浮物,621,file_block_0004,3b9d04e014fac94e62ffdb432412f8cba56257b69c4f627825f8ebdb24e9ea5b,ef5c7f7f7230bd3d,True,
00622.jpg,训练集/00622.jpg,有漂浮物,622,file_block_0004,ad628350ac7849470a736a8670d92d795db18612041f3162326c8bca2b16c4c6,e3fdf571f0ececcd,True,
00623.jpg,训练集/00623.jpg,有漂浮物,623,file_block_0004,e42b4206ef49db06427965c1baa2ef029ca93a4856c0b159b4be19993fb7e5dd,e3fdb5f1f0ececed,True,
00624.jpg,训练集/00624.jpg,有漂浮物,624,file_block_0004,95c3177881eaab78f21d24ec0b923b287505dd19f1a0ac88a4dbe043047cd2fc,63fdf5b1f06ceccd,True,
00625.jpg,训练集/00625.jpg,有漂浮物,625,file_block_0004,dfe678628d9a6758432e6cea1015f4b1e91f50fcb14d8269d467acf82c32dc59,e3fd35317068eccd,True,
00626.jpg,训练集/00626.jpg,有漂浮物,626,file_block_0004,f2e8ceb8e25556488c13e25e595cd95f5447eeb2b9c6752c9fd9cf9ba7fc7911,e3edf571f068eccd,True,
00627.jpg,训练集/00627.jpg,有漂浮物,627,file_block_0004,9f86b988b545cc066ffecad989a458102e77f41ec7a87c04efa392c658ca5899,793e9f8b0b83c36e,True,
00628.jpg,训练集/00628.jpg,有漂浮物,628,file_block_0004,856dc2877264d0577d4f42ac258f29ade9de0581d45b4df045ef074b55d0f384,67dcff77f0f0fc7d,True,
00629.jpg,训练集/00629.jpg,有漂浮物,629,file_block_0004,169aed72392aaa8ee8ad644f489f414ca3bd5fcfea3554d0d46579b09de200ee,391e9f870783c366,True,
00630.jpg,训练集/00630.jpg,有漂浮物,630,file_block_0004,a35f1fde683db04471e6af60b91a3e13f8b53ab8d697d7c673d2037a9df7f00e,67dd15b5f024eced,True,
00631.jpg,训练集/00631.jpg,有漂浮物,631,file_block_0004,5efff514f408c9a7052db42036e9ef2e764d29d6396acee07e2f45e950051aeb,8fdcfdfcf8dceced,True,
00632.jpg,训练集/00632.jpg,有漂浮物,632,file_block_0004,ad6cb51902d09c78c1e3233d5ee351915b81a09b2354eff1ce9e63e0942ca2c1,efce7f3738323c79,True,
00633.jpg,训练集/00633.jpg,有漂浮物,633,file_block_0004,85400eaf36f3355ea221c4c863f258e0a4b0d95284cf2be5305dd7a9969c1a22,781e9e8e0b87c36a,True,
00634.jpg,训练集/00634.jpg,有漂浮物,634,file_block_0004,30d5fd0cd3e265ead7f9dee8db406389fe87d943d50427f5ecf5f1b0ecad1b2c,c38381e1c3477d3d,True,
00635.jpg,训练集/00635.jpg,有漂浮物,635,file_block_0004,7a34116ba54bea12d47840033a5a5eb6398b7c29229be16ccaaf15fbe2483721,05171e07070b0303,True,
00636.jpg,训练集/00636.jpg,有漂浮物,636,file_block_0004,c74849a3cbaea5282eeaf3fd88f9794cf1a3c63f1babc1d7b99e46bdb9291571,25151e0707030b0e,True,
00637.jpg,训练集/00637.jpg,有漂浮物,637,file_block_0004,46adb0e031ca61d4606ae0ff74271d58b945d9b20acb89a53eba117851eb18b0,0517160707030303,True,
00638.jpg,训练集/00638.jpg,有漂浮物,638,file_block_0004,74c0c01a511c7ed666f793824184da2deb39a0ba43d7404d6aba276b99361ca7,15171e0f0f0b0b07,True,
00639.jpg,训练集/00639.jpg,有漂浮物,639,file_block_0004,fad52be2639d806208d93fd8be92fd60a17944ea09ce2fb1171d6ad2463e2ecf,351f0f0f0f0b0b0f,True,
00640.jpg,训练集/00640.jpg,有漂浮物,640,file_block_0004,a0792125dc881f338245f4b1f036d7504f09a3ccef87c9544041ec0131b18e59,05170f0707430b07,True,
00641.jpg,训练集/00641.jpg,有漂浮物,641,file_block_0004,9baeb54c892db73a6008f7717a17ee303e6edaf0142cbac2775eb0663c5a6be5,05170e0707030b07,True,
00642.jpg,训练集/00642.jpg,有漂浮物,642,file_block_0004,7a28bd1f787919ec5902c17d25c75e2d263a01d98445e0394c6a4db24655d39c,05070f07074b0b07,True,
00643.jpg,训练集/00643.jpg,有漂浮物,643,file_block_0004,cc15a2404297c826f0ca7565dee4baa276f30c08da31ebfafd66d5bb6a5552cc,45151f170f0f0b1f,True,
00644.jpg,训练集/00644.jpg,有漂浮物,644,file_block_0004,03dcca7854d39cd2b61b1b0bb7b2581879aeff56fcba92e8b681cb2670f49acc,751d1f0f0f0b091d,True,
00645.jpg,训练集/00645.jpg,有漂浮物,645,file_block_0004,51fc9abf1a48f284597ff29f01e12b778e2b2a18af6aecf62b226e8406f83888,85171f1f0f0f0b07,True,
00646.jpg,训练集/00646.jpg,有漂浮物,646,file_block_0004,f5b1bd698e26d5ede4e226b3c4e9033a1e1d06b50f767f90503cbf6e19ca20b2,45171f0f07030307,True,
00647.jpg,训练集/00647.jpg,有漂浮物,647,file_block_0004,65c05428f4d0f99b48475f7171ba34ae07847dff5599971fd95b753eed369328,451e1f0707070b06,True,
00648.jpg,训练集/00648.jpg,有漂浮物,648,file_block_0004,f2de843f7c3c603d5e76746ebf215310cc3768b3b07758be0b16fb9449bf667e,c5161e0707030302,True,
00649.jpg,训练集/00649.jpg,有漂浮物,649,file_block_0004,83f48862531aebec4503e6c020a2cd2ae9f634b50972a4ed77f949e468aa2ff5,45070f0707030307,True,
00650.jpg,训练集/00650.jpg,有漂浮物,650,file_block_0004,4a7e7b2c7047b7764042c5d83bbc145d1a4ebb8a832b82a2a3c96281515181fc,450f0f07070f0b0f,True,
00651.jpg,训练集/00651.jpg,有漂浮物,651,file_block_0004,6fd7d3f9e35ba3c39eef0e24ac7b674e27e43ea6fb71894f7934c19d3bf0b605,351d1f0f070b0b1e,True,
00652.jpg,训练集/00652.jpg,有漂浮物,652,file_block_0004,ac1136783b1f497eacd2cef389f7cfee99bb26ab8f5643bb902c0bc98caf7b3c,27171e0707030306,True,
00653.jpg,训练集/00653.jpg,有漂浮物,653,file_block_0004,403719b5075b9c55bb1487712760d744e19d9386bdceac654b8406007263c298,27171e0701030b0e,True,
00654.jpg,训练集/00654.jpg,有漂浮物,654,file_block_0004,75a4cef3d8f5a4d0d6e1dcf4c7d4aec1fa54561dc936578dd1baa7efeed52937,35171607070b2b06,True,
00655.jpg,训练集/00655.jpg,有漂浮物,655,file_block_0004,19573f1cf0ceb3f6d7a18abe8f11671b9dd664f37c360e6a52c0638dfecffc2c,3121401971c1a725,True,
00656.jpg,训练集/00656.jpg,有漂浮物,656,file_block_0004,84ccf250095634a829a65a8099ec8b05a63b8df22dd300fc013575e57b087ac3,1901400963c7a725,True,
00657.jpg,训练集/00657.jpg,有漂浮物,657,file_block_0004,948d57169dc8cef8070653e80467c47466200e6d397dce8ff2551c586464ae9b,0901000163e7a721,True,
00658.jpg,训练集/00658.jpg,有漂浮物,658,file_block_0004,bb6c3da55b3af85f5f55e5483f6f9c693702ede0d56f4f661dd93e283a5b5351,1819400061e5a7a3,True,
00659.jpg,训练集/00659.jpg,有漂浮物,659,file_block_0004,651231bc1e6ed0a4cc5013133d879f827cfffe434f738727a04b1fc2a4ffe8f4,1919400143e3a727,True,
00660.jpg,训练集/00660.jpg,有漂浮物,660,file_block_0004,a4374139c006f719c45ce9ffde738558cb84c990855906dfbed4679659f00eaf,3911410961c3a32b,True,
00661.jpg,训练集/00661.jpg,有漂浮物,661,file_block_0004,77df5eef54e10a1c9a37caa796d7f841d3d2cc49dc38e14725da2d31f7bb92b2,1161441973db9b9b,True,
00662.jpg,训练集/00662.jpg,有漂浮物,662,file_block_0004,cfaf9f5d2f79268b55c1c7a9c213784b88dc2d56689287453eaa8e6a39890e2d,1b19630367a7a72f,True,
00663.jpg,训练集/00663.jpg,有漂浮物,663,file_block_0004,642842a4509a15e479ce66c004ad93980cc453ee439235227c6896aaf650b1ae,1b11430347a72727,True,
