filename,relative_path,split,label,frame_id,sequence_id,sequence_id_method,width,height,declared_width,declared_height,sha256,difference_hash,image_ok,size_mismatch,duplicate_group,training_use,training_exclusion_reason,review_status
00479.jpg,训练集/00479.jpg,train,有漂浮物,479,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,674395f5bd48f6b5f9d2a061faea68c992a33d51bc53ccba0ee1ed1a63b91cde,272f0f1f0f171703,True,False,,True,,unreviewed
00480.jpg,训练集/00480.jpg,train,有漂浮物,480,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,c58638a0631b659c8c841aeb25ca5d44229948fc6c7ba4afca9f8f6df2a0d714,270f1f1f0717170f,True,False,,True,,unreviewed
00481.jpg,训练集/00481.jpg,train,有漂浮物,481,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,e44d16676b648c7d4df3e1f7737ddb4facb665e7c6cb36a7d0cd28d89cb53839,2f0f0f1f17171f0f,True,False,,True,,unreviewed
00482.jpg,训练集/00482.jpg,train,有漂浮物,482,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,210f6582d00b43c5b0429dfef55001bdf4918c1d0ddb0051700ad647e8a26119,270f0f1f0717170f,True,False,,True,,unreviewed
00483.jpg,训练集/00483.jpg,train,有漂浮物,483,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,b4e234f107127e4342248eb9984c36432cf22b34d684b25db664f43acbf058fb,270f1f1f1f17170f,True,False,,True,,unreviewed
00484.jpg,训练集/00484.jpg,train,有漂浮物,484,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,f3598cecfd1f79c2280f9f36f448ee098a693193cdd7432becc883ef44c20b2a,2f1f0f1f1f1e1f0f,True,False,,True,,unreviewed
00485.jpg,训练集/00485.jpg,train,有漂浮物,485,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,ddf018e1d1e841634d3abbd8648162dbfce300deabb9e38776dafc75a8bf1be8,050f1f1f0717170f,True,False,,True,,unreviewed
00486.jpg,训练集/00486.jpg,train,有漂浮物,486,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,616bc6090f1f8af714141485e30adea0f7a5276909102c77af032687295f5e0e,050f1f1f0717170f,True,False,,True,,unreviewed
00487.jpg,训练集/00487.jpg,train,有漂浮物,487,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,3467f99dae85dbab810911e464ee14b2b383b70b4a1415f8e3e23d25d6ae6d89,050f1f0f0717170e,True,False,,True,,unreviewed
00488.jpg,训练集/00488.jpg,train,有漂浮物,488,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,8a49cf097f9a984acfc199db33880f343c73d3743978be01d7d00219ed8dde6c,050f0f0f0f17170f,True,False,,True,,unreviewed
00489.jpg,训练集/00489.jpg,train,有漂浮物,489,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,1d25a6ea3911811f07a6550b73e8c1f18f4fe60b40b69982f1d145c1667c49c4,2d1f8f0f0f170f1f,True,False,,True,,unreviewed
00490.jpg,训练集/00490.jpg,train,有漂浮物,490,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,7d8aaf882f40b8165e867549f939de434e35bb36d7947f080094effa2c7cd2bb,2d1f070f0f171f0b,True,False,,True,,unreviewed
00491.jpg,训练集/00491.jpg,train,有漂浮物,491,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,017f0338dc89c332f5427fa77c1d28049e10042bbf0524d383bad2b4d4da4ed1,3d1f0f0f0f170f0b,True,False,,True,,unreviewed
00492.jpg,训练集/00492.jpg,train,有漂浮物,492,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,3a2d854b0d4efddd3e390b3a8112ec71ac45b103e07d9cdf55ce4bdba55942af,3f1f0f1f17171f0f,True,False,,True,,unreviewed
00493.jpg,训练集/00493.jpg,train,有漂浮物,493,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,a261e47f0e632ab46281267e28296eafc5b4826ab224e36b466f72b7344ab45e,3f1f0f1f1f17170f,True,False,,True,,unreviewed
00494.jpg,训练集/00494.jpg,train,有漂浮物,494,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,f5d229ba91ec60bc0fe0bf8f01bfe6e89e18f93e97473b9bdcb334af94911c61,30601c1f0f071337,True,False,,True,,unreviewed
00495.jpg,训练集/00495.jpg,train,有漂浮物,495,file_block_0004,filename_contiguous_block_provisional,1280,960,1280,960,45e33935e95a02e65ec64eb51ae72ed2124e5bd21f4fc19d7eb5a36de4d73ccd,3e6f1f0f0707074f,True,False,,True,,unreviewed
00496.jpg,训练集/00496.jpg,train,有漂浮物,496,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,0b066c09b1b19b0096927c202f325cbf8e0b326d278e6ad2cbc41f942fab9346,838383c141012393,True,False,,True,,unreviewed
00497.jpg,训练集/00497.jpg,train,有漂浮物,497,file_block_0004,filename_contiguous_block_provisional,2560,1440,2560,1440,d71ddfc298d56ae3ca603e9c8c22756e500a40e2ed8a11235b110c7dbec407d7,0601030301002101,True,False,,True,,unreviewed
00498.jpg,训练集/00498.jpg,train,有漂浮物,498,file_block_0004,filename_contiguous_block_provisional,2560,1440,2560,1440,6d9a25a7763400ee4aeeb896d06cf8873630c56a7e99a3e5c895d2c499b6c417,030303131b0ccfc7,True,False,,True,,unreviewed
00499.jpg,训练集/00499.jpg,train,有漂浮物,499,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,9a22c7aeebf4fbbf13e39ceb6c79392f20fa1f1f30d2bf207ac52aa398e72396,8101036141000181,True,False,,True,,unreviewed
00500.jpg,训练集/00500.jpg,train,有漂浮物,500,file_block_0004,filename_contiguous_block_provisional,2560,1440,2560,1440,5ac2549a7b0dbb8ba2b3bf44b020631aa22f76f9f3ed5514b93f27d1721c5507,0f07430d0d1d8f8f,True,False,,True,,unreviewed
00501.jpg,训练集/00501.jpg,train,有漂浮物,501,file_block_0004,filename_contiguous_block_provisional,2560,1440,2560,1440,2e3cea7972e1ca613fdc07ce701be5048b4096b43c76f19b3ad29a5c3c6f4543,0f07030000808081,True,False,,True,,unreviewed
00502.jpg,训练集/00502.jpg,train,有漂浮物,502,file_block_0004,filename_contiguous_block_provisional,2560,1440,2560,1440,7814244a4d08af375ba47fa52ab7938c140ac94421e6b226a44713f0b56a15ef,0f07050206878c8e,True,False,,True,,unreviewed
00503.jpg,训练集/00503.jpg,train,有漂浮物,503,file_block_0004,filename_contiguous_block_provisional,2560,1440,2560,1440,a811feab5e12999f8d20cdeff87ed51b31aa3c796c9df90a3b15eb2fbf09d17c,070743414020928a,True,False,,True,,unreviewed
00504.jpg,训练集/00504.jpg,train,有漂浮物,504,file_block_0004,filename_contiguous_block_provisional,2560,1440,2560,1440,13353cb270fd788ad066ade13a42d699cb05e01765cdc90105c4d480c29f983f,07070703038f8fe3,True,False,,True,,unreviewed
00505.jpg,训练集/00505.jpg,train,有漂浮物,505,file_block_0004,filename_contiguous_block_provisional,2560,1440,2560,1440,37a204fae13f9f428b300a802a20141d3803b8df3ebc536d151606fcd4002ea4,0f070789888486c3,True,False,,True,,unreviewed
00506.jpg,训练集/00506.jpg,train,有漂浮物,506,file_block_0004,filename_contiguous_block_provisional,2560,1440,2560,1440,18398d1553379c57f0fa1e2a8359b404a998dadc3d13db9f85c59840886a061e,0f07050c18899999,True,False,,True,,unreviewed
00507.jpg,训练集/00507.jpg,train,有漂浮物,507,file_block_0004,filename_contiguous_block_provisional,2560,1440,2560,1440,0f71c1c1f0653ff52de3226ef0842daf05cd30b1595782425a801f369b762de0,0f0f0f0d0c0c0e8f,True,False,,True,,unreviewed
00508.jpg,训练集/00508.jpg,train,有漂浮物,508,file_block_0004,filename_contiguous_block_provisional,2560,1440,2560,1440,cbc4cd7185c0fc8ac87a3d64f41dd382318e265b37d7c3dd9df11a80b948efa8,0f07070f1e1f1f4f,True,False,,True,,unreviewed
00509.jpg,训练集/00509.jpg,train,有漂浮物,509,file_block_0004,filename_contiguous_block_provisional,2560,1440,2560,1440,c6460c578cb4ab12e8af18267d83f912ca902d11f72e6a195a87cee387ca4a34,0f0f070f0e0f0797,True,False,,True,,unreviewed
00510.jpg,训练集/00510.jpg,train,有漂浮物,510,file_block_0004,filename_contiguous_block_provisional,2560,1440,2560,1440,8b8cd713d6aa81f8b47971123e1f4c9e5ed4721a9f2dfe286dfc34771a49fb49,0f0f0f1c1e3f3f5f,True,False,,True,,unreviewed
00511.jpg,训练集/00511.jpg,train,有漂浮物,511,file_block_0004,filename_contiguous_block_provisional,2560,1440,2560,1440,3026f5c7eed1641a4206d7e899239f7d5a87fe3c0acb42ddfce9d07e8a5086a4,0f0f4f4f0f2f2f5f,True,False,,True,,unreviewed
00512.jpg,训练集/00512.jpg,train,有漂浮物,512,file_block_0004,filename_contiguous_block_provisional,2560,1440,2560,1440,65cec10cad7a4763b9f998876fd5f83a1dcbea1c6f7211c874c45b1b3d39fa7c,0f07070d0e0e2b9b,True,False,,True,,unreviewed
00513.jpg,训练集/00513.jpg,train,有漂浮物,513,file_block_0004,filename_contiguous_block_provisional,2560,1440,2560,1440,c12ec9ed771abdf684f0f71fb6dbfb1462f29cf150426566ffba4361aa4c8446,0f0f0f0f0b0b0783,True,False,,True,,unreviewed
00514.jpg,训练集/00514.jpg,train,有漂浮物,514,file_block_0004,filename_contiguous_block_provisional,2560,1440,2560,1440,9c54633f72d54d49371ad0ac770089d69a1fbe54eb06d13c3652517177aade42,0f07070f0f070787,True,False,,True,,unreviewed
00515.jpg,训练集/00515.jpg,train,有漂浮物,515,file_block_0004,filename_contiguous_block_provisional,2560,1440,2560,1440,04a26e30330eea0aa13ca4e8bb5335d2ad0152acdcdcb3596d9d57525a664dd2,0f0f0f4f4f0f070f,True,False,,True,,unreviewed
00516.jpg,训练集/00516.jpg,train,有漂浮物,516,file_block_0004,filename_contiguous_block_provisional,2560,1440,2560,1440,3b3bb5bce9359d69c97c60fea8e054b45e1a84ec8ce05923b379510e06e1e7a7,0f07074a182c0f87,True,False,,True,,unreviewed
00517.jpg,训练集/00517.jpg,train,有漂浮物,517,file_block_0004,filename_contiguous_block_provisional,2560,1440,2560,1440,365c2273a7d2c7e4d952e7b3167daf0c8a8f16fe4310a87ed3555e4cf43d3f0e,0f0f470684818382,True,False,,True,,unreviewed
00518.jpg,训练集/00518.jpg,train,有漂浮物,518,file_block_0004,filename_contiguous_block_provisional,2560,1440,2560,1440,6d11d5dd3211b33a7ff16d4d85cd85f169eb01ea16b67c9727902488bed969e7,0f0313090c0f0f0b,True,False,,True,,unreviewed
00519.jpg,训练集/00519.jpg,train,有漂浮物,519,file_block_0004,filename_contiguous_block_provisional,2560,1440,2560,1440,c14ef9a1c359775f405dc56dbb0e3985d8216c9a6dd6bf1f9b4203af2a6f26b1,0f0f5fdf7f7f7c7e,True,False,,True,,unreviewed
00520.jpg,训练集/00520.jpg,train,有漂浮物,520,file_block_0004,filename_contiguous_block_provisional,2560,1440,2560,1440,37aac91c2d53e3648faa1f2852f7f175daaf6f35e6ec34f6d332ef924ef163ae,0f0b0908048381c0,True,False,,True,,unreviewed
00521.jpg,训练集/00521.jpg,train,有漂浮物,521,file_block_0004,filename_contiguous_block_provisional,2592,1944,2592,1944,5198b797083dfdafc552a8c200a2d54ddca47f565d8ce2c42ab1c100ce8d2441,041e131f0f050f27,True,False,,True,,unreviewed
00522.jpg,训练集/00522.jpg,train,有漂浮物,522,file_block_0004,filename_contiguous_block_provisional,2592,1944,2592,1944,0cbfa78f75d05682d6129cfd99f638b689b64d9c78c5f4f45045962d7890522a,1c1c1f1f0d050f07,True,False,,True,,unreviewed
00523.jpg,训练集/00523.jpg,train,有漂浮物,523,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,4e2880099b21ee64605e38cf5e4e0350273e67fa603c067d76f5e762bcf0fde2,3f3fbf1e1e1c75b9,True,False,,True,,unreviewed
00524.jpg,训练集/00524.jpg,train,有漂浮物,524,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,bde150c3a950a7188efb90cea1313ae0489cc988630af5ad4cb7a0c923c77df4,c38381c1c74767bf,True,False,,True,,unreviewed
00525.jpg,训练集/00525.jpg,train,有漂浮物,525,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,a29fc01657bd26b1ae4b250d05b1cfe32a204950865ed3d636ee921861d77e70,87070f19d3c31333,True,False,,True,,unreviewed
00526.jpg,训练集/00526.jpg,train,有漂浮物,526,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,fc77a6160db3dda2970dab284bdc47e36b2720518be138c50ed754801866ca61,2f070d0d0b1b1333,True,False,,True,,unreviewed
00527.jpg,训练集/00527.jpg,train,有漂浮物,527,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,7a7db1b4834565e19f49933d603ce6ca1a2e08033184372868159076f51be4e6,e7c70d0103233333,True,False,,True,,unreviewed
00528.jpg,训练集/00528.jpg,train,有漂浮物,528,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,ebe35802b9d84cc9b36f646342d2ef6272192df5833ac1669cad82bb6b02a69f,2f479d090bc37333,True,False,,True,,unreviewed
00529.jpg,训练集/00529.jpg,train,有漂浮物,529,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,fe74f1a634ddad7bb3e02d21bbddc6fed2e421ea5d644be651f73af846e690b0,2d654d4d09893933,True,False,,True,,unreviewed
00530.jpg,训练集/00530.jpg,train,有漂浮物,530,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,448eaf7c9a5a1d4f9a8840941f91067b939a63f8e3850ae2250b1cd1572a6371,2b654d0d09893b33,True,False,,True,,unreviewed
00531.jpg,训练集/00531.jpg,train,有漂浮物,531,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,398859d2869128c96b6f29bebeed1f6f6202a8de633760dec97e220e04e17524,6f654d0d09893333,True,False,,True,,unreviewed
00532.jpg,训练集/00532.jpg,train,有漂浮物,532,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,1bd96b84a1299ebe5976c02904ed357052f22b8339e080586e043ec0026319ca,6f650d0d09893333,True,False,,True,,unreviewed
00533.jpg,训练集/00533.jpg,train,有漂浮物,533,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,1e57495cd7dfa445a612345302d4b77e404e7d8678c69ca5614c43450b41b226,6f450d0d09893333,True,False,,True,,unreviewed
00534.jpg,训练集/00534.jpg,train,有漂浮物,534,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,43c0c4f27a89318a6333cbb977460b58c192756005855b03588f560c43f804c1,6f450d0d09893333,True,False,,True,,unreviewed
00535.jpg,训练集/00535.jpg,train,有漂浮物,535,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,7c502f8c2dea0c572f86163e8799ae637eccddd43724fdca2615217fd10c5844,6f47050d191b1333,True,False,,True,,unreviewed
00536.jpg,训练集/00536.jpg,train,有漂浮物,536,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,2b6b1e87445a54646def0b90242618b5ffbcb51668ccb836bbb0dd2eac0ad34d,2f47050909933333,True,False,,True,,unreviewed
00537.jpg,训练集/00537.jpg,train,有漂浮物,537,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,c8b3ab35a10261ebc3ebfeab376e6880cfa9323aa782a3f623924d5c6016d65d,a7070f8fcdd95333,True,False,,True,,unreviewed
00538.jpg,训练集/00538.jpg,train,有漂浮物,538,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,990f261a6e817f86c4d5e6cd626234745928c9cf72cc8e41d37e5992f7e48f82,87060f0f0d897333,True,False,,True,,unreviewed
00539.jpg,训练集/00539.jpg,train,有漂浮物,539,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,44f31dd43e20b8e4eb97b9b4111ee1b6acb43e4df5f15ee1d4f879fb60f3c9e6,af070f0f0dd93333,True,False,,True,,unreviewed
00540.jpg,训练集/00540.jpg,train,有漂浮物,540,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,bfa0678e79d84e4f791c4da2880d010f3d9d6bac8c0d5e4207bc11b46c420d9e,a7070f0f0d993333,True,False,,True,,unreviewed
00541.jpg,训练集/00541.jpg,train,有漂浮物,541,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,a75925ad3f5dbc67d4b265bc0647f689a9906368035d282dbd994f2879c59893,a7070f0d09993333,True,False,,True,,unreviewed
00542.jpg,训练集/00542.jpg,train,有漂浮物,542,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,30f8fc892b9a1b6ea399c9f092f14539a9865b3dddf6164b3bcfc0137584cb1e,2706190b8bc33133,True,False,,True,,unreviewed
00543.jpg,训练集/00543.jpg,train,有漂浮物,543,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,1486bab82c9afc296c5f0fd63d90b44841d4daf4cf0b04be72c8042579eeaae4,2706190b83c37133,True,False,,True,,unreviewed
00544.jpg,训练集/00544.jpg,train,有漂浮物,544,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,bc2267fc4479a9e167c083092298abe509b2bf6926779e0bf9ab47d6eb942536,2706190b03c3f133,True,False,,True,,unreviewed
00545.jpg,训练集/00545.jpg,train,有漂浮物,545,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,32c685e546a1c0ea83ee0642d6848cd00e93b89fdbd411309e54c1311dbf47b2,6f478d0941cbd333,True,False,,True,,unreviewed
00546.jpg,训练集/00546.jpg,train,有漂浮物,546,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,75e1cac817db3d96d3fff6a82393b9b9aec9b258d3b92eac2007265761d7555b,67478d89898b1313,True,False,,True,,unreviewed
00547.jpg,训练集/00547.jpg,train,有漂浮物,547,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,e61955aaec8cb5143a3fe521bbe2d6d6cda7cee4fe593829a18a2ee43b28893b,27070d0981c3e333,True,False,,True,,unreviewed
00548.jpg,训练集/00548.jpg,train,有漂浮物,548,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,e33cf5826eadd3a96fc03ee8c0d4d00a16c964fd291c03be64f6d61f85f73b62,a7070d1901c36333,True,False,,True,,unreviewed
00549.jpg,训练集/00549.jpg,train,有漂浮物,549,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,14fce30cfe2a95ca7da642090e5cf0daaadf2c55b91a0140f5e954a57a132268,27060d0903c1f333,True,False,,True,,unreviewed
00550.jpg,训练集/00550.jpg,train,有漂浮物,550,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,5a03fa8ca9af499c2a9d7a0de6817c91cf7a6629a765509e0984af09e3aa3fd9,a706190b03c3c313,True,False,,True,,unreviewed
00551.jpg,训练集/00551.jpg,train,有漂浮物,551,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,743521940193bb1d6d17eb28f4e9a4c5ee3f46192ae8af40ebc4d6802df31422,2f470d0901ebf333,True,False,,True,,unreviewed
00552.jpg,训练集/00552.jpg,train,有漂浮物,552,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,06414786d007423431db22cd35e08ab65803bd3bcf9b83e8800175428368356d,ef470d0941cbd333,True,False,,True,,unreviewed
00553.jpg,训练集/00553.jpg,train,有漂浮物,553,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,d5a9867f415fd05fc3d9c39fef25958ed4459b9a54d0dfa0c354972b40ec6195,fbc7cf5f0f878583,True,False,,True,,unreviewed
00554.jpg,训练集/00554.jpg,train,有漂浮物,554,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,a4a59a4b598dc237700f46599c7c7011fe684bb950bc3d6e43c4320867419eba,fbc7df5b0f878783,True,False,,True,,unreviewed
00555.jpg,训练集/00555.jpg,train,有漂浮物,555,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,7f398c1c47042f1ed4f8967b500a339ef3626180d7b69c60537e153043df6e65,fbc7cf7f1f8f8787,True,False,,True,,unreviewed
00556.jpg,训练集/00556.jpg,train,有漂浮物,556,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,accf9f41a5b44f507b7150329dde1778ea6e8344420b9ae3e8d3ae00290ec653,fbbf4f5f0f878783,True,False,,True,,unreviewed
00557.jpg,训练集/00557.jpg,train,有漂浮物,557,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,6f8645ff2dbc919da70feb1cdde91c0eb5f280f0f9891539631928f03859ad7c,db9f9f070f878587,True,False,,True,,unreviewed
00558.jpg,训练集/00558.jpg,train,有漂浮物,558,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,8767fc99b2146e0fba256a5d462a8900ea9b6f1f45e849837413db8ef42dcfb8,dbc3cf6f0f878787,True,False,,True,,unreviewed
00559.jpg,训练集/00559.jpg,train,有漂浮物,559,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,45795fab01a93e99c28c8c43d0a66e5f0fb5177b71b4672fe3c2c00fbce50c7a,dbcfdf5f0f878587,True,False,,True,,unreviewed
00560.jpg,训练集/00560.jpg,train,有漂浮物,560,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,3ca1acb16bdbe4bd9847fa8877c06191b5c44b2fb3de58ec189d52368af9dccc,dbdfdf5f0f878587,True,False,,True,,unreviewed
00561.jpg,训练集/00561.jpg,train,有漂浮物,561,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,d6a1e89dc73267046f1f037aaed82cdc56363ca868343afb901f6aec5c0011bf,dbdbc7770f878787,True,False,,True,,unreviewed
00562.jpg,训练集/00562.jpg,train,有漂浮物,562,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,be3653e3d8037b7b01b1cae14dd22f74943b6cc8f8e85683e6e02d923939b530,dbc3df5f0f878783,True,False,,True,,unreviewed
00563.jpg,训练集/00563.jpg,train,有漂浮物,563,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,24c5c4763bd7312886eb3d10b38495e7cedb09785c61cccde8f802e8cf712a3b,dbc3cf570f878787,True,False,,True,,unreviewed
00564.jpg,训练集/00564.jpg,train,有漂浮物,564,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,cc9250d6b8bc4bc02dd93e5d181fdaafd2f042d1d7238342d71d773efe7b7c87,dbcbcf5f0f878587,True,False,,True,,unreviewed
00565.jpg,训练集/00565.jpg,train,有漂浮物,565,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,85efab232de3df41dcbd85ce8a3dd4089429b53f862ce917efedcd9ff5e5b632,fb9f1f1f0f978d07,True,False,,True,,unreviewed
00566.jpg,训练集/00566.jpg,train,有漂浮物,566,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,7b657d90414b8098571b23265101e411b66a35f894027b56be8fc3465ebba93d,dbc3c75f0f878783,True,False,,True,,unreviewed
00567.jpg,训练集/00567.jpg,train,有漂浮物,567,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,03a03b2939dfcbf892648eeade30975f30f6272f9d8113536e71bea164d4d307,dbc3cf5f1f8f8783,True,False,,True,,unreviewed
00568.jpg,训练集/00568.jpg,train,有漂浮物,568,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,86bb8f8281b542e7d2131c72a72ee5f489aa63dd1db9d24e01f567351185c691,cbc1cf5f1f8f8783,True,False,,True,,unreviewed
00569.jpg,训练集/00569.jpg,train,有漂浮物,569,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,6d8b423553b2e4f65c24349baa121f655616aa40ac898ac0fcc2f2fec7d18411,c9c1cf6f0f878783,True,False,,True,,unreviewed
00570.jpg,训练集/00570.jpg,train,有漂浮物,570,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,48e9cc8ca357f442515cff28eb639e38fc99000dbbe78fd874f37a6d115536d6,dbc3cf7f0f878183,True,False,,True,,unreviewed
00571.jpg,训练集/00571.jpg,train,有漂浮物,571,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,213651fd20c2a8a9ced53314c590b686d37e5307652a959e8efa86280687dac7,dbc1cf7f0f878783,True,False,,True,,unreviewed
00572.jpg,训练集/00572.jpg,train,有漂浮物,572,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,1b53e79d2ce48fc8c7a0effc52e28e2a02aa563f791e6277bcd6b7f98e602c22,c3c0c77f0f878783,True,False,,True,,unreviewed
00573.jpg,训练集/00573.jpg,train,有漂浮物,573,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,adb495d7c64c4c6314fd23a3fc536e7ddea6ec1f3b627faacdcc21b89cf480a4,cbc0cf7f0f878583,True,False,,True,,unreviewed
00574.jpg,训练集/00574.jpg,train,有漂浮物,574,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,a8e632ad7abd8abd77e98b82e99e3a951c593aeeb9c1e3b53943b9c315e842cf,dbcf4f7f1f878583,True,False,,True,,unreviewed
00575.jpg,训练集/00575.jpg,train,有漂浮物,575,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,b80e45f59e801b6dcfe6590ee973423b8e88519e221805360d6a3e88c2764fca,fbcf5f5f0f878587,True,False,,True,,unreviewed
00576.jpg,训练集/00576.jpg,train,有漂浮物,576,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,245b339f233e4dc0ca5fec17dd543a5bb9f5e867387409891aa1a1997e43e858,dbcf4f7f0f878787,True,False,,True,,unreviewed
00577.jpg,训练集/00577.jpg,train,有漂浮物,577,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,2f5f77180f9984884d64561d7da932c49a8d95b4a9f0fb7dc6d0c55d828718b4,cbc0cf6f1f8f8787,True,False,,True,,unreviewed
00578.jpg,训练集/00578.jpg,train,有漂浮物,578,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,d80aebd446f07cd210d072dfc004413de19eb0b0868c6ff4ad66d34f9e1f43bd,dbdf9f7f0f878587,True,False,,True,,unreviewed
00579.jpg,训练集/00579.jpg,train,有漂浮物,579,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,cca27eafe1682a87b1c16494bf2881c715a732f29956d9ed0d8e1d95988855d1,fb9f1f1f0f878587,True,False,,True,,unreviewed
00580.jpg,训练集/00580.jpg,train,有漂浮物,580,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,ef29d087854034ab9c9a1dad20dddc1d6ed38699536414f868291e19b7cf4951,79bf1f1f0f171f07,True,False,,True,,unreviewed
00581.jpg,训练集/00581.jpg,train,有漂浮物,581,file_block_0004,filename_contiguous_block_provisional,1920,1080,1920,1080,26df0df9e87d4ee304eef8213b39188beaf987d0b89778bd97bcb5fdddd1e9d1,dbcb6f6f0f878183,True,False,,True,,unreviewed
00582.jpg,训练集/00582.jpg,train,有漂浮物,582,file_block_0004,filename_contiguous_block_provisional,2560,1440,2560,1440,b0b401cf746216766fc345c41a9e175229cd1b49e42bdd9241d272110d96677c,371db9dc199cadad,True,False,,True,,unreviewed
00583.jpg,训练集/00583.jpg,train,有漂浮物,583,file_block_0004,filename_contiguous_block_provisional,2560,1440,2560,1440,9b23b8096d1c5b664ede5ebccf48b13ed7aa5fa3b9d94e97c7d4fc8d31be206c,3707071b11070f05,True,False,,True,,unreviewed
00584.jpg,训练集/00584.jpg,train,有漂浮物,584,file_block_0004,filename_contiguous_block_provisional,2560,1440,2560,1440,c677cfce79283498ef1dcbc47ef1506207426cb695445baf783497a176b4df1b,079fbdc9c406ad2d,True,False,,True,,unreviewed
